date,series 1,series 2,series 3
01/1/2024,313.049,318.346,294.968
02/1/2024,313.225,318.140,306.599
03/1/2024,313.207,317.622,318.186
04/1/2024,312.230,316.698,309.587
05/1/2024,311.054,315.565,304.302
06/1/2024,309.685,314.438,293.287
